Dimension;Transcription
Assumption;you can either say for the whole intersection there are sensors
Assumption;you should hopefully be able to see what the throughput is.
Awareness; is this blue now or is this black now?
Awareness; which zoom level do we use? 
Awareness;, i was just trying to figure out where i wanted the 
Awareness;are we too large now?
Awareness;are you drawing the interface?
Awareness;can you see what i am writing
Awareness;did you draw it?
Awareness;did you remove it? okay
Awareness;have you seen what iím drawing on my side?
Awareness;i donít know.
Awareness;i zoom out a bit, i try to select 
Awareness;is that big enough?
Awareness;itís blue on this side.
Awareness;no it just popped up. i donít know where it came from, even in the wrong color.
Awareness;not yet
Awareness;now i see
Awareness;okay so i have a straight diagonal line
Awareness;on the right top, maybe you just zoom out a bit?
Awareness;so i delete it, because itís too close to the other part.
Awareness;what are you drawing now?
Awareness;what was that?
Awareness;where did you write?
Awareness;yes i can read it
Awareness;you can read it?
Awareness;you see my line?
Awareness;you see what iíve marked here
Clarification;ah road density or traffic density?
Clarification;by moving the intersection you mean also changing the geometrical appearance of the roads?
Clarification;do you just want to be able to design the traffic for one of the parts?
Clarification;do you want to only be able to design the overall thing, which then would be an issue regarding the traffic
Clarification;is a road always that ending at an intersection or is a road like the designer when he starts to design the map, like i did right now?
Clarification;is it the traffic of the whole system or the traffic of a single road
Clarification;so whatís the difference between the visual map and the rad layout
Clarification;so you just mean the attributes regarding sensor and the assigned traffic lights and traffic behavior?
Clarification;what do you mean bigger level?
Clarification;what do you mean by moving the intersection?
Clarification;what do you want to say?
Clarification;what is the traffic class actually representing
Clarification;what were you thinking?
Clarification;why what? the part i donít get is why we donít have traffic density.
Clarification;yes, i mean my main point is what would be part of that view?
Clarification;you mean attributes describing the geometrical positioning of everything?
Conciliate;ah okay, you say this is some kind of, yeah, but this could be possible in both cases
Conciliate;i would say both is good. i think default timing should also be available or which is always given and then you can define which default timing can be used.
Conciliate;iím just thinking not only from a visualization perspective but also from a simulation perspective
Conciliate;we should have both
Conciliate;yes, either a road or intersection. you can see the details.
Coordinate Group Process; guess we are also finished regarding the time, i guess we can stop here.
Coordinate Group Process; i guess we can just restart
Coordinate Group Process; i mean best we have 20 minutes.
Coordinate Group Process; it could be some kind of traffic connected but we can also just leave it for now
Coordinate Group Process; maybe we can remove it afterwards for other discussions?
Coordinate Group Process; say okay we do a different tree on the right side which is just the overall items and these could be specific items which are road. 
Coordinate Group Process; should we go lower again and restart from the beginning, i donít think itís too difficult.
Coordinate Group Process;ah okay, we have some time left. thirty minutes, okay
Coordinate Group Process;but i just mark it blue to say we think it would be useful and should we go in this direction but to make a clear difference to what was our initial purpose regarding the requirements
Coordinate Group Process;but i would make a statement like, what is it, zoom out, view and the model ad in between there should be some kind of controller, i put it here.
Coordinate Group Process;but it really relates to exactly how ambitious we are
Coordinate Group Process;but this should be something we keep in mind saying thatÖ maybe i can write it here that this needs to be recalculated
Coordinate Group Process;do we have other items we are currently missing?
Coordinate Group Process;how longÖ should we do this  to 10.30?
Coordinate Group Process;how much time is left? 10.30?
Coordinate Group Process;i can also do it in blue as it is not part of the requirements.
Coordinate Group Process;i think, i mean from the mental point of view i mean we are more or less done even if we define the controller and some use cases itís more boiler plate type of things.
Coordinate Group Process;i will draw traffic, traffic light and traffic light behavior in parallel
Coordinate Group Process;i would say itís too much, we donít get this done in time.
Coordinate Group Process;later on we could also have this for the purposes you have described that all the attributes of the car like length or speed could influence the traffic at all.
Coordinate Group Process;maybe for now itís fine in that way.
Coordinate Group Process;maybe thatís also something that we cannot design right now in time
Coordinate Group Process;maybe we check again the requirements, just go maybe through what we have or if we have everything. 
